scorer,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000,DeepCut_resnet50_VF_exampleNov9shuffle1_1030000
bodyparts,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
789,620.1702518463135,615.346880197525,1.0,631.6710424423218,594.0638241767883,1.0,658.971886754036,586.8175377845764,1.0
790,619.3097920417786,615.8789691925049,1.0,631.1500520706177,594.478392124176,1.0,658.9841765165329,586.8450584411621,1.0
791,619.6284790039062,615.9321987628937,1.0,631.839821100235,594.6457319259644,1.0,660.177103549242,587.4771914482117,1.0
792,619.5902981758118,615.1057527065277,1.0,631.6052334308624,594.3988165855408,1.0,659.2062717080116,587.1961498260498,1.0
793,619.6383452415466,615.5984609127045,1.0,632.0680656433105,594.7811484336853,1.0,659.8393212258816,587.2757639884949,1.0
794,619.9349613189697,615.4708540439606,1.0,632.1175951957703,594.5690507888794,1.0,660.1993569880724,587.2448816299438,1.0
795,620.4019737243652,615.7364349365234,1.0,632.6459221839905,594.5973982810974,1.0,662.3392884731293,587.4437642097473,1.0
796,620.3022575378418,614.8626992702484,1.0,632.49383020401,594.7070927619934,1.0,661.0115493535995,587.2246527671814,1.0
797,620.3772821426392,614.9978592395782,1.0,633.0048699378967,594.8631052970886,1.0,660.804815530777,587.5995750427246,1.0
798,620.3151483535767,614.9258599281311,1.0,632.6550827026367,594.6410140991211,1.0,660.3710981607437,587.5338973999023,1.0
799,620.563554763794,615.8201720714569,1.0,633.5398669242859,594.6349539756775,1.0,661.2579629421234,587.3459138870239,1.0
800,620.2488965988159,615.7866854667664,1.0,633.3579297065735,595.1225328445435,1.0,661.273113489151,587.7244782447815,1.0
801,620.8326894044876,615.6018543243408,1.0,634.4558238983154,595.5301852226257,1.0,661.6938318014145,587.5732016563416,1.0
802,621.101003408432,615.610178232193,1.0,635.2955376505852,595.0564274787903,1.0,663.1003725528717,587.6312203407288,1.0
803,620.9850509762764,614.9894025325775,1.0,634.8944613933563,594.97771692276,1.0,662.6405847072601,587.3250875473022,1.0
804,621.6043709516525,615.3836538791656,1.0,636.286899805069,595.0343322753906,1.0,663.5592083930969,586.899884223938,1.0
805,621.7059214115143,615.3978033065796,1.0,635.8862320557237,594.7921223640442,1.0,663.3497130870819,587.109381198883,1.0
806,621.7542623281479,616.4069228172302,1.0,636.6233190894127,595.0169038772583,1.0,664.21013879776,586.6846537590027,1.0
807,621.50916659832,614.905454158783,1.0,635.5444111526012,594.6729726791382,1.0,661.7607665061951,586.7199273109436,1.0
808,621.3833297491074,614.5901925563812,1.0,634.8719515800476,593.800045967102,1.0,662.5253169536591,586.8583526611328,1.0
809,621.0032035112381,615.1037802696228,1.0,634.5764470100403,594.6515288352966,1.0,662.9298541545868,586.8226203918457,1.0
810,621.3825330734253,615.229193687439,1.0,634.8013994693756,594.7575192451477,1.0,659.882263764739,587.0476531982422,1.0
811,621.663703083992,614.531286239624,1.0,634.082640171051,594.6464686393738,1.0,659.8576813191175,587.438150882721,1.0
812,621.370388507843,614.2678153514862,1.0,633.2261514663696,594.5865879058838,1.0,658.8061759471893,587.5076308250427,1.0
813,621.9516793489456,615.0711069107056,1.0,633.5905323028564,594.5816521644592,1.0,659.5186656117439,587.2939267158508,1.0
814,622.1186015605927,614.9576976299286,1.0,633.3712911605835,594.3303775787354,1.0,659.6677704751492,587.5128865242004,1.0
815,621.5918587446213,614.7561600208282,1.0,633.6691927909851,594.4594235420227,1.0,659.5155252218246,587.2501702308655,1.0
816,621.4740302562714,615.2667105197906,1.0,634.3627614974976,595.0386343002319,1.0,659.8642577975988,587.4099440574646,1.0
817,621.4706884622574,614.6969902515411,1.0,634.3010935783386,594.7082982063293,1.0,659.9750480689108,587.2742786407471,1.0
818,621.5007903575897,615.8301012516022,1.0,634.2356700897217,595.1056571006775,1.0,661.1697705984116,588.0569305419922,1.0
819,621.0145545005798,615.4190120697021,1.0,633.5552878379822,595.2132439613342,1.0,659.6159928441048,588.394941329956,1.0
820,620.5866985321045,615.048645734787,1.0,633.1485776901245,594.9515509605408,1.0,659.0075277686119,587.7339005470276,1.0
821,620.420578956604,615.1864423751831,1.0,633.2866082191467,595.0883326530457,1.0,658.907955288887,587.3133058547974,1.0
822,621.4032731056213,615.0192198753357,1.0,633.7475333213806,594.914933681488,1.0,659.0827125906944,587.7441463470459,1.0
823,620.8917121887207,613.9290517568588,1.0,633.6385660171509,594.5839695930481,1.0,659.8244503736496,587.2213654518127,1.0
824,621.767603635788,613.7782362699509,1.0,633.2634325027466,593.930935382843,1.0,659.2822565436363,587.2854499816895,1.0
825,621.7902895212173,613.3230370283127,1.0,633.605929851532,593.950448513031,1.0,661.2704954147339,586.8115396499634,1.0
826,621.8237029314041,613.9764167070389,1.0,633.8182301521301,594.3222517967224,1.0,661.3208274841309,587.5156030654907,1.0
827,621.7926194667816,614.1347455978394,1.0,634.1006360054016,594.1719427108765,1.0,661.5612554550171,587.0797138214111,1.0
828,622.6049695014954,614.2350256443024,1.0,634.2794413566589,593.9517364501953,1.0,661.6227828264236,587.0925016403198,1.0
829,622.402857542038,614.2616832256317,1.0,634.5172543525696,593.9766974449158,1.0,661.2453056573868,586.9971051216125,1.0
830,622.8517107963562,614.5594103336334,1.0,634.8526067733765,593.9886908531189,1.0,662.0268611907959,587.7657432556152,1.0
831,623.2298843860626,614.3536155223846,1.0,634.9616131782532,593.9652676582336,1.0,662.2094483375549,587.5730843544006,1.0
832,623.3994410037994,613.7958110570908,1.0,635.3471436500549,593.6685028076172,1.0,662.992217540741,587.6701235771179,1.0
833,623.8815250396729,614.5089619159698,1.0,635.4519472122192,593.4580430984497,1.0,662.7394850254059,587.1875863075256,1.0
834,624.7073106765747,613.9146548509598,1.0,635.3417825698853,592.4352169036865,1.0,662.3688900470734,586.6588687896729,1.0
835,624.571204662323,613.9172413349152,1.0,635.2300248146057,593.3707356452942,1.0,661.1213315725327,586.9884815216064,1.0
836,624.3803839683533,613.5115704536438,1.0,635.0045886039734,593.5697507858276,1.0,660.8007442355156,586.537718296051,1.0
837,624.5322999954224,612.9594062566757,1.0,635.4114079475403,593.3031330108643,1.0,659.6501368284225,586.4526839256287,1.0
838,624.64164686203,612.4225499331951,1.0,635.4705324172974,593.1810517311096,1.0,660.4950006008148,586.3078293800354,1.0
839,624.9972562789917,612.3506372570992,1.0,636.3739506006241,592.5027046203613,1.0,661.0368165969849,585.9992580413818,1.0
840,624.5269451141357,612.7966945171356,1.0,635.2706251144409,593.5817551612854,1.0,660.0128057505935,586.111526966095,1.0
841,624.3369250297546,613.2560232877731,1.0,635.944927494973,593.4263129234314,1.0,660.158080637455,586.4176645278931,1.0
842,624.9646081924438,612.5268096923828,1.0,636.7826747298241,592.8932576179504,1.0,659.9736028723419,586.4570841789246,1.0
843,625.0261654853821,612.7960745692253,1.0,636.5745490193367,592.8733325004578,1.0,660.3202993273735,586.0098733901978,1.0
844,625.2873134613037,612.5318288803101,1.0,636.6570762395859,592.5977826118469,1.0,661.0296652317047,585.395007610321,1.0
845,625.0313801765442,613.0702543258667,1.0,636.6215291619301,593.1036577224731,1.0,660.542152762413,586.1446924209595,1.0
846,624.4297020435333,612.0323429107666,1.0,635.9777385164052,593.218177318573,1.0,660.1227501928806,585.981493473053,1.0
847,624.4453716278076,612.0724029541016,1.0,635.6904611587524,593.588939666748,1.0,660.1827664226294,585.7996168136597,1.0
848,624.6400020122528,612.2260618209839,1.0,636.3621758520603,593.3706321716309,1.0,661.3315817117691,585.7341456413269,1.0
849,624.8539726734161,612.2032051086426,1.0,636.6716773509979,593.9206566810608,1.0,660.4554403722286,586.4019708633423,1.0
850,625.1698248386383,612.2521505355835,1.0,637.7515902519226,593.245855808258,1.0,660.3691155016422,586.0959072113037,1.0
851,624.9495146274567,612.2945957183838,1.0,637.2588939666748,593.2111749649048,1.0,660.3860546350479,586.0722532272339,1.0
852,624.486095905304,612.2241535186768,1.0,636.7739847898483,593.1809525489807,1.0,659.7033559381962,585.6684927940369,1.0
853,624.5377357006073,612.2659730911255,1.0,636.9749351143837,593.4321632385254,1.0,660.1170054227114,585.7014055252075,1.0
854,624.974800825119,611.4379706382751,1.0,636.9903225302696,593.3051180839539,1.0,658.8109724521637,585.716010093689,1.0
855,624.9286677837372,611.0080533027649,1.0,636.703508079052,593.8362078666687,1.0,657.4112293720245,585.447018623352,1.0
856,624.7856874465942,610.4294896125793,1.0,635.6580572128296,593.8212037086487,1.0,656.885491847992,585.9676990509033,1.0
857,624.9357061386108,610.4995889663696,1.0,635.9319853782654,593.7053542137146,1.0,657.7074258327484,585.6070556640625,1.0
858,624.9699399471283,610.2934064865112,1.0,635.996940612793,593.3875985145569,1.0,657.8637673854828,585.6917223930359,1.0
859,625.0485036373138,610.2251477241516,1.0,636.2264957427979,593.5290203094482,1.0,656.9325013160706,585.7478408813477,1.0
860,625.0732452869415,610.3181586265564,1.0,635.9876718521118,593.1453256607056,1.0,657.4206042289734,585.6889629364014,1.0
861,624.9477977752686,610.8085498809814,1.0,636.5881365537643,593.5061368942261,1.0,657.920836687088,585.346583366394,1.0
862,625.0413091182709,611.2533874511719,1.0,636.7412077784538,593.3934264183044,1.0,658.478095293045,585.1287355422974,1.0
863,625.2488679885864,611.134400844574,1.0,636.4426698684692,593.1495976448059,1.0,658.3480240106583,584.765546798706,1.0
864,625.1834073066711,610.7821974754333,1.0,637.0135372877121,593.3400287628174,1.0,658.7251236438751,585.085865020752,1.0
865,625.5782012939453,611.7620306015015,1.0,637.290679693222,593.5701460838318,1.0,659.402120411396,586.1391563415527,1.0
866,625.4548749923706,612.1514558792114,1.0,636.9029154777527,593.6703987121582,1.0,659.6830683350563,586.4113020896912,1.0
867,625.7147676944733,610.553252696991,1.0,637.3095459938049,593.3414444923401,1.0,659.6028441488743,585.281457901001,1.0
868,625.9131653308868,610.2263703346252,1.0,637.0812487602234,593.33424949646,1.0,659.3771413564682,586.0727677345276,1.0
869,625.7637629508972,610.1451659202576,1.0,636.8066527247429,592.9767208099365,1.0,658.4164142608643,585.1722636222839,1.0
870,627.7774455696344,612.9249315261841,1.0,638.1368992328644,591.00648021698,1.0,662.988965511322,584.8946766853333,1.0
871,627.2670854330063,611.8491039276123,1.0,637.6835445165634,591.2992930412292,1.0,663.4132680892944,584.4544682502747,1.0
872,627.0389808416367,611.607385635376,1.0,637.2009814977646,591.7035603523254,1.0,662.6806106567383,584.8582997322083,1.0
873,626.9969173669815,611.2734460830688,1.0,637.1059123277664,591.7906770706177,1.0,661.9417599439621,584.1843800544739,1.0
874,626.9376269578934,611.284393787384,1.0,637.2684664726257,591.9945750236511,1.0,661.1147047281265,584.7203860282898,1.0
875,626.7792055606842,612.1810626983643,1.0,636.7232032418251,592.1582989692688,1.0,661.3174394369125,584.3851938247681,1.0
876,626.474276304245,611.1759595870972,1.0,636.4765977859497,591.9064257144928,1.0,661.2027748823166,583.9647233486176,1.0
877,626.5602250099182,611.8229970932007,1.0,637.0540697574615,592.1004161834717,1.0,662.0831739902496,584.1146173477173,1.0
878,626.4453823566437,610.4532461166382,1.0,636.9704982042313,591.5996630191803,1.0,661.000839471817,584.1526575088501,1.0
879,626.408345580101,610.7546820640564,1.0,636.7404371500015,591.9383428096771,1.0,659.7409090697765,584.3194117546082,1.0
880,625.9956741333008,611.5879368782043,1.0,636.3882395029068,592.4939408302307,1.0,659.8594037145376,584.3737020492554,1.0
881,626.5696848630905,611.8622035980225,1.0,636.6249969601631,591.9666113853455,1.0,660.857378423214,585.0352892875671,1.0
882,625.9819493293762,611.5038485527039,1.0,636.2488393783569,592.311484336853,1.0,660.1069653630257,584.693706035614,1.0
883,626.1531324386597,611.7275538444519,1.0,636.3316764831543,592.5456261634827,1.0,660.2873431146145,585.3034753799438,1.0
884,625.6554048061371,612.3430004119873,1.0,636.1335430145264,593.0699367523193,1.0,660.4402186274529,585.5489130020142,1.0
885,626.3719108104706,612.0830030441284,1.0,636.5318949222565,592.3982706069946,1.0,661.2567511796951,585.293261051178,1.0
886,626.1051867008209,612.3017082214355,1.0,636.3396885693073,592.645486831665,1.0,661.5875611305237,585.1906151771545,1.0
887,626.0005044937134,611.2741117477417,1.0,636.3449865579605,592.4284462928772,1.0,660.8430931568146,585.1336984634399,1.0
888,625.8639800548553,611.324481010437,1.0,636.5171317458153,592.6192984580994,1.0,661.2738678455353,585.2830557823181,1.0
889,625.809122800827,611.1276202201843,1.0,636.446917116642,592.5397624969482,1.0,660.373034954071,585.108325958252,1.0
890,625.8843500614166,610.6861996650696,1.0,636.6153898239136,592.3597068786621,1.0,659.9777917396277,585.3050074577332,1.0
891,626.0882568359375,610.3733158111572,1.0,636.8702675104141,592.1116285324097,1.0,659.321475982666,584.927896976471,1.0
892,626.4014217853546,609.3382515907288,1.0,636.7940269708633,591.8270306587219,1.0,659.500087916851,584.9260792732239,1.0
893,626.0576627254486,610.4044284820557,1.0,636.9804094433784,591.8960907459259,1.0,658.8670380115509,584.3015556335449,1.0
894,626.4890605211258,610.9726910591125,1.0,637.5147572755814,592.1382012367249,1.0,659.4797908067703,584.7345724105835,1.0
895,625.9781420230865,611.0280632972717,1.0,637.7364432811737,592.318727016449,1.0,659.8255111426115,584.0750956535339,1.0
896,626.1258457899094,611.9082565307617,1.0,636.9438762068748,593.1051144599915,1.0,660.1905636638403,585.0044584274292,1.0
897,626.1924390792847,611.672034740448,1.0,637.162162899971,593.4544529914856,1.0,659.3784807920456,585.1779851913452,1.0
898,626.3184403181076,611.4148769378662,1.0,637.6296811103821,593.1610517501831,1.0,659.4284557700157,585.0273976325989,1.0
899,626.4912302494049,611.7754282951355,1.0,638.0850055217743,593.57044506073,1.0,659.8447592556477,585.770143032074,1.0
900,626.7334151268005,612.9429535865784,1.0,638.665150642395,594.1074323654175,1.0,661.5521732568741,586.3091006278992,1.0
901,626.0522173643112,612.4710702896118,1.0,639.7226364612579,593.9509272575378,1.0,662.7199814319611,585.8948917388916,1.0
902,626.7411065101624,611.6519284248352,1.0,639.8766555786133,593.7716631889343,1.0,662.5689654350281,585.6607842445374,1.0
903,627.0253669023514,612.1869659423828,1.0,639.7403271198273,593.9432229995728,1.0,663.2039687633514,585.8901686668396,1.0
904,629.2019815444946,614.5983953475952,1.0,640.4954581260681,594.2134637832642,1.0,666.0081739425659,586.574568271637,1.0
905,630.0837645530701,614.92791056633,1.0,642.5911276340485,594.4079875946045,1.0,668.3311828374863,586.6657509803772,1.0
906,631.3578042984009,618.0346546173096,1.0,643.2512474656105,595.3047070503235,1.0,670.1730854511261,587.6549520492554,1.0
907,632.2400345802307,618.7704043388367,1.0,644.5625921487808,595.4853892326355,1.0,671.5520596504211,587.9886427614838,1.0
908,632.8211221694946,618.4330816268921,1.0,643.8539106100798,595.5124039649963,1.0,672.027681350708,588.0435027852654,1.0
909,632.9052357673645,618.2532134056091,1.0,644.0838748589158,595.5040926933289,1.0,671.7963178157806,588.5194361805916,1.0
910,632.040472984314,619.3968439102173,1.0,643.4353337883949,596.8006992340088,1.0,670.7436144351959,589.7454025745392,1.0
911,633.0972146987915,619.3396120071411,1.0,644.288486301899,596.112193107605,1.0,671.6916716098785,588.9780169129372,1.0
912,633.1384625434875,622.7685823440552,1.0,643.5965747833252,598.2744908332825,1.0,673.9377257823944,591.1299667358398,1.0
913,633.9523882865906,625.2619233131409,1.0,645.583526134491,601.4708013534546,1.0,676.2514767050743,595.1431274414062,1.0
914,634.4936871528625,627.9286866635084,1.0,646.1473948955536,602.7144455909729,1.0,679.0688197612762,597.5392655134201,1.0
915,633.8503017425537,629.4622430801392,1.0,645.026601433754,603.8297667503357,1.0,677.7288393974304,598.6678240299225,1.0
916,634.1264419555664,629.148134469986,1.0,645.3341662883759,602.9478569030762,1.0,678.3398277759552,598.4313180446625,1.0
917,633.5452189445496,628.3084850311279,1.0,645.2263759374619,603.1866331100464,1.0,677.5845456123352,598.4615864753723,1.0
918,633.5326433181763,627.7704329490662,1.0,645.4297367334366,603.5014038085938,1.0,677.1571892499924,598.0373237133026,1.0
919,633.7487354278564,628.7857280373573,1.0,645.1218215227127,603.3539958000183,1.0,678.1206307411194,598.3572454452515,1.0
920,632.8904786109924,628.2508411407471,1.0,644.7593118548393,603.516047000885,1.0,677.1170696020126,598.2492907047272,1.0
921,632.5910849571228,628.3450918197632,1.0,644.6715776324272,603.3502149581909,1.0,677.42946434021,597.9612522125244,1.0
922,632.5563554763794,628.1781034469604,1.0,644.6453325748444,603.8740401268005,1.0,677.4366381168365,598.8495643138885,1.0
923,632.6427073478699,628.4191454946995,1.0,644.377190798521,603.1101665496826,1.0,677.2526441812515,599.4111797809601,1.0
924,631.4989833831787,627.0246086120605,1.0,643.574645459652,603.4639496803284,1.0,676.0545244216919,599.1127948760986,1.0
925,630.3732225894928,626.7512097358704,1.0,643.3714576363564,602.7664175033569,1.0,675.0242638587952,598.66978931427,1.0
926,629.1150639057159,625.1883153915405,1.0,642.1377334594727,602.113862991333,1.0,673.0525541305542,598.4903614521027,1.0
927,628.2453355938196,624.6664266586304,1.0,641.5350728034973,601.2680611610413,1.0,673.1645355224609,598.071786403656,1.0
928,627.9768659677356,624.0728211402893,1.0,641.0624132156372,600.8216032981873,1.0,672.803759098053,597.7287436723709,1.0
929,627.2985193133354,625.0218782424927,1.0,640.4574871063232,601.454517364502,1.0,673.157856464386,598.5131433010101,1.0
930,626.902651309967,624.5385956764221,1.0,640.7004084587097,601.6902360916138,1.0,671.803139925003,597.6390663385391,1.0
931,626.7921172380447,624.7212257385254,1.0,640.1305055618286,601.3342590332031,1.0,671.7871670722961,597.5144009590149,1.0
932,626.4933977127075,624.7743887901306,1.0,640.0201539993286,600.7403073310852,1.0,671.7576904296875,597.2496753931046,1.0
933,626.2327194213867,624.9373626708984,1.0,639.4113402366638,600.9497356414795,1.0,671.0326099395752,597.935377240181,1.0
934,627.5524433851242,624.7679600715637,1.0,641.9234809875488,600.3315334320068,1.0,674.7400231361389,598.3111774921417,1.0
935,628.3462243378162,626.0125188827515,1.0,644.4665835499763,601.0633206367493,1.0,678.6090910434723,599.8628027439117,1.0
936,628.0023878095672,626.2127695083618,1.0,643.6834435462952,601.2606086730957,1.0,678.1899600028992,600.3591365814209,1.0
937,627.7167339026928,626.2754988670349,1.0,643.2790188789368,600.8378133773804,1.0,678.1251504421234,600.101592540741,1.0
938,626.9495297670364,626.5547885894775,1.0,642.1814661026001,600.4309511184692,1.0,676.0232302695513,600.4371166229248,1.0
939,626.2445921897888,625.922562122345,1.0,641.1973090171814,600.8614859580994,1.0,675.2297704815865,600.5347008705139,1.0
940,625.5721235275269,625.5086069107056,1.0,641.2503943443298,600.356240272522,1.0,675.4181184768677,599.974517583847,1.0
941,624.3812680244446,626.2093577384949,1.0,640.0379085540771,600.3707036972046,1.0,674.7489557266235,599.85364818573,1.0
942,623.999881029129,626.7845988273621,1.0,639.1306684017181,600.6759195327759,1.0,673.4191799163818,600.5123233795166,1.0
943,623.0278170108795,626.4687275886536,1.0,638.5875709056854,600.0557355880737,1.0,673.228461265564,600.6747860908508,1.0
944,622.5769939422607,625.9368076324463,1.0,638.3298096656799,600.1424021720886,1.0,673.2360863685608,601.1427192687988,1.0
945,621.5946328639984,625.74635887146,1.0,637.4470410346985,599.2665612697601,1.0,672.6140460968018,601.2195973396301,1.0
946,621.6015475988388,625.854823589325,1.0,637.1658009290695,599.3722229003906,1.0,672.2881278991699,600.638340473175,1.0
947,623.5480628013611,626.1263928413391,1.0,639.6980390548706,598.8916716575623,1.0,675.2332039475441,601.2544922828674,1.0
948,623.5359151363373,626.0296955108643,1.0,642.3131756782532,598.1860160827637,1.0,678.0111379623413,601.5571146011353,1.0
949,625.6372380256653,625.079204082489,1.0,646.0068643093109,597.7775726318359,1.0,679.6492166519165,602.1230297088623,1.0
950,626.3857103586197,625.5717353820801,1.0,648.3436098098755,598.1603455543518,1.0,682.0466574430466,603.4337725639343,1.0
951,625.9708080291748,626.1551504135132,1.0,648.1315603256226,597.8719164133072,1.0,682.2803262472153,603.8347029685974,1.0
952,625.8964638710022,626.1814708709717,1.0,648.4479727745056,597.9122085571289,1.0,682.9024163484573,604.3271684646606,1.0
953,625.6600885391235,626.2631163597107,1.0,648.9785108566284,598.3334076404572,1.0,683.936820037663,606.847409248352,1.0
954,626.0085414648056,626.4631395339966,1.0,649.0107111930847,597.720577955246,1.0,684.7685999274254,607.3096396923065,1.0
955,625.8828938007355,626.8283958435059,1.0,649.9644341468811,597.4176734685898,1.0,685.868063211441,607.9433529376984,1.0
956,626.1536560058594,627.9278688430786,1.0,649.907919883728,597.5891114473343,1.0,685.4891254901886,607.593067407608,1.0
957,626.4322009086609,627.1972780227661,1.0,650.1064643859863,597.8421324491501,1.0,686.0601179599762,608.0165905952454,1.0
958,627.3990384936333,627.5655827522278,1.0,651.378523349762,597.697061419487,1.0,686.985533952713,608.0953917503357,1.0
959,628.4727579951286,627.843264579773,1.0,653.2650747299194,598.2378649711609,1.0,688.5289778709412,608.7838129997253,1.0
960,630.2148649692535,629.2249534130096,1.0,655.0232560634613,596.7722588777542,1.0,690.125880241394,610.400218963623,1.0
961,632.0148553848267,628.294843673706,1.0,656.462245464325,598.8683850765228,1.0,690.591758608818,609.8995308876038,1.0
962,635.7453622817993,628.0712421163917,1.0,661.7890121936798,597.8870565891266,1.0,695.9659266471863,614.2783062458038,1.0
963,642.7994142770767,626.2695093154907,1.0,669.5641028881073,600.0264759063721,1.0,700.3258683085442,618.9883050918579,1.0
964,647.7516300678253,626.6420297622681,1.0,674.2822442054749,601.7060828208923,1.0,703.5396907329559,624.3539142608643,1.0
965,650.2939169406891,626.7640857696533,1.0,677.3523379564285,604.514817237854,1.0,705.4437313079834,628.8066350221634,1.0
966,649.9184503555298,627.1103382706642,1.0,678.7715041637421,605.2497155666351,1.0,706.7095189094543,630.2442111968994,1.0
967,651.0512256622314,626.3996875286102,1.0,678.5934505462646,604.5200543999672,1.0,705.8250617980957,628.6726588606834,1.0
968,652.0012321921531,626.4448924064636,1.0,679.54465508461,604.5523700118065,1.0,706.6200098991394,629.256870508194,1.0
969,651.4609065055847,626.1722635030746,1.0,679.4644269943237,604.5349452495575,1.0,706.6797094345093,629.3804885149002,1.0
970,651.4104290008545,626.4049957990646,1.0,679.4930045604706,604.1260874271393,1.0,706.9930338859558,629.958709359169,1.0
971,651.7224162518978,626.3591294288635,1.0,679.4286150932312,603.785580188036,1.0,707.137393951416,630.1173868179321,1.0
972,651.699610888958,625.3916912078857,1.0,679.1095240116119,602.93536901474,1.0,707.1595435142517,629.022834777832,1.0
973,651.5416598320007,625.091826915741,1.0,678.5155880451202,602.8847002983093,1.0,706.7718663215637,627.8498911559582,1.0
974,650.7221426963806,624.6745014190674,1.0,678.3101496696472,602.323793888092,1.0,707.2108459472656,627.8535840958357,1.0
975,650.8741931915283,623.896808385849,1.0,678.1538348197937,601.5617833137512,1.0,707.6550213992596,627.0657577514648,1.0
976,650.2026691436768,623.7667863368988,1.0,678.6694552898407,600.9533553123474,1.0,707.6286523044109,626.2983450889587,1.0
977,649.857663154602,623.7178049087524,1.0,678.6373255252838,601.0286808013916,1.0,707.4266621470451,626.0607557296753,1.0
978,649.8836708068848,623.179137468338,1.0,678.4043753147125,600.9555740356445,1.0,707.8077776134014,626.2040619850159,1.0
979,649.8924174308777,622.2977378368378,1.0,678.6496331691742,600.0199108123779,1.0,707.635711222887,625.6825103759766,1.0
980,650.0145087242126,621.4722055196762,1.0,678.2914037704468,599.1374278068542,1.0,707.9034281522036,624.6668438911438,1.0
981,649.3982701301575,621.7811281681061,1.0,678.7549679279327,599.1896286010742,1.0,707.8515135794878,624.8042426109314,1.0
982,649.9556460380554,621.6561198234558,1.0,678.9442284107208,598.2397346496582,1.0,709.0470169782639,624.2128691673279,1.0
983,649.8434524536133,621.7715575695038,1.0,679.1782560348511,598.0437185764313,1.0,709.2132639884949,624.2302350997925,1.0
984,650.1302124261856,621.2879056930542,1.0,680.225154876709,598.5030610561371,1.0,709.0338686704636,624.1740550994873,1.0
985,650.8986777067184,620.0922250747681,1.0,682.3067326545715,598.6239895820618,1.0,710.552827835083,624.3997826576233,1.0
986,652.5525239109993,618.5154948234558,1.0,685.1245521306992,599.3044145107269,1.0,711.9806225299835,624.3073034286499,1.0
987,655.3845398426056,616.0807886123657,1.0,690.1551146507263,599.6792647838593,1.0,716.3119624555111,624.8706278800964,1.0
988,659.5292272567749,617.2278547286987,1.0,691.647891998291,600.5037713050842,1.0,716.5608072280884,626.5695244073868,1.0
989,661.1496955156326,617.0884075164795,1.0,692.5452003479004,600.215250492096,1.0,716.5631618499756,625.8099634647369,1.0
990,660.2535952627659,616.2557063102722,1.0,691.7816381454468,599.5979115962982,1.0,716.9069735407829,627.0608321428299,1.0
991,660.5526180267334,616.5031070709229,1.0,691.5580401420593,599.3773775100708,1.0,716.8300644755363,627.4746482372284,1.0
992,661.5429705381393,616.481734752655,1.0,693.2037365436554,599.609869480133,1.0,717.5709879398346,627.7920407652855,1.0
993,663.479663848877,616.6189212799072,1.0,694.5703022480011,599.5410804748535,1.0,718.9451484680176,626.9719727039337,1.0
994,664.9749021530151,616.3557567596436,1.0,696.2332501411438,599.5385735034943,1.0,721.6320328712463,626.5715365409851,1.0
995,666.0303282737732,616.4399390220642,1.0,696.6686868667603,598.5440483093262,1.0,721.3804521560669,625.7320952415466,1.0
996,667.5387253761292,615.6069579124451,1.0,697.7626996040344,598.2564136981964,1.0,722.240226149559,625.3317675590515,1.0
997,668.000509262085,615.6502108573914,1.0,698.754762172699,599.4567289352417,1.0,722.3508591651917,628.7135330438614,1.0
998,668.4642744064331,615.0135419368744,1.0,700.6256865262985,602.368775844574,1.0,723.7862969338894,633.4753923416138,1.0
999,670.567713022232,615.5884666442871,1.0,705.6502676010132,606.2067763805389,1.0,726.0277721881866,640.1048669815063,1.0
1000,674.3084363937378,617.4738073348999,1.0,711.3701150417328,612.2757959365845,1.0,725.8217370510101,651.2133922576904,1.0
1001,675.6151429116726,618.186032295227,1.0,713.0606780052185,614.5209906101227,1.0,725.9514402151108,653.310228228569,1.0
1002,674.0373315811157,618.297366142273,1.0,712.1925563812256,613.5104873180389,1.0,725.0557161569595,654.071994304657,1.0
1003,676.0418310165405,615.5165164470673,1.0,712.6699485778809,612.6234909296036,1.0,725.9225920438766,650.5859432220459,1.0
1004,675.7552466392517,615.5316216945648,1.0,712.6293616294861,612.2190523147583,1.0,726.1677916049957,650.1225743293762,1.0
1005,674.8634581565857,615.7993838787079,1.0,711.1842720508575,611.6760692596436,1.0,725.6343103647232,649.4157004356384,1.0
1006,674.5585041046143,615.1406815052032,1.0,710.9990017414093,611.0654473304749,1.0,725.7763969898224,648.4840793609619,1.0
1007,674.0604577064514,615.0300741195679,1.0,711.1960487365723,610.6248784065247,1.0,725.8490512371063,648.1884617805481,1.0
1008,673.9510746002197,615.2247786521912,1.0,710.836763381958,610.7689061164856,1.0,725.7734408378601,648.7787823677063,1.0
1009,673.7434334754944,615.0606999397278,1.0,710.8818151950836,610.8654732704163,1.0,725.467727303505,647.9388444423676,1.0
1010,674.1950235366821,615.0574924945831,1.0,710.9188549518585,610.5155005455017,1.0,725.5142744779587,647.920948266983,1.0
