scorer,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000
bodyparts,stimulusLeft,stimulusLeft,stimulusLeft,stimulusRight,stimulusRight,stimulusRight,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
97,180.94990867376328,349.149547457695,1.0,1646.931125164032,733.8307670354843,0.999970555305481,782.2503936290741,649.6437265872955,0.9999996423721313,760.4240612983704,647.5790276527405,1.0,763.5182908177376,620.2032844573259,0.9999997615814209
98,179.78114521503448,346.589968085289,1.0,1647.8798942565918,727.7769663333893,0.9999988079071045,783.3573021888733,649.0778703689575,0.9999997615814209,761.3819255828857,647.6297869682312,1.0,764.3034709692001,620.2348193377256,0.9999997615814209
99,180.4261184334755,348.0425405278802,1.0,1648.9402437210083,723.7768502086401,0.9999997615814209,782.717315196991,649.3703184127808,0.9999997615814209,761.2477941513062,647.055721282959,1.0,765.0193701982498,619.7902459949255,0.9999997615814209
100,179.95020504668355,347.9923559217714,0.9999998807907104,1648.5547618865967,721.9951677322388,0.9999996423721313,782.9943060874939,647.8910484313965,0.9999998807907104,761.5319776535034,646.3348340988159,1.0,764.9920873045921,619.6315156817436,0.9999998807907104
101,178.82680130004883,347.43912452459335,0.9999998807907104,1649.4184498786926,719.9147987365723,0.9999994039535522,783.0552821159363,647.7175850868225,0.9999998807907104,761.2533469200134,646.0362167358398,1.0,764.5864475369453,619.1189340353012,0.9999997615814209
102,177.43350076675415,346.9720313549042,1.0,1647.4000039100647,717.4025696516037,0.9999966621398926,783.165246963501,648.1176872253418,0.9999998807907104,760.480215549469,645.9045538902283,1.0,764.6531790494919,618.6511672735214,0.9999998807907104
103,176.29895114898682,348.13276985287666,0.9999998807907104,1648.7730600833893,715.5383434891701,0.9999959468841553,783.5815327167511,648.4204640388489,0.9999996423721313,760.6130132675171,646.0604152679443,1.0,764.838662981987,618.9523977041245,0.9999998807907104
104,175.90100288391113,348.5208535194397,0.9999998807907104,1649.195812702179,711.9762623310089,0.999996542930603,782.7537841796875,649.4114730358124,0.9999995231628418,760.1126317977905,646.7993800640106,1.0,764.6410722136497,619.445408821106,0.9999997615814209
105,176.68944764137268,350.23567295074463,0.9999998807907104,1647.6935076713562,708.5729884505272,0.9999998807907104,783.7693071365356,650.8754014968872,0.9999998807907104,760.2388296127319,647.4862549304962,1.0,765.1644587516785,620.2821299433708,0.9999998807907104
106,177.38338446617126,351.9077801704407,1.0,1649.2946960926056,708.0295406598598,0.9999995231628418,782.0448832511902,650.8129153251648,0.9999995231628418,759.7834696769714,648.3211650848389,1.0,765.2738649845123,620.2292564362288,0.9999998807907104
107,177.05726718902588,353.5000169277191,1.0,1650.63157248497,703.3368091583252,0.9999973773956299,781.6962316036224,651.7370083928108,0.9999994039535522,759.2985918521881,648.789032459259,1.0,764.2746373414993,621.5928868055344,0.9999998807907104
108,175.85596203804016,356.0934072136879,1.0,1648.0066976547241,704.6438279151917,0.999997615814209,782.2672975063324,653.1090182065964,0.9999994039535522,759.1255505084991,649.5467314720154,1.0,764.1509818732738,622.3004598617554,0.9999998807907104
109,176.3281605243683,357.38429367542267,1.0,1646.9297885894775,701.517827630043,0.9999964237213135,781.6966150999069,653.5817986726761,0.9999994039535522,759.1589334011078,649.4941744804382,1.0,763.7818755358458,622.3942084312439,0.9999998807907104
110,173.58626079559326,359.57330989837646,0.9999998807907104,1646.6579914093018,698.8084173202515,0.9999948740005493,780.2932097613811,654.1455192565918,0.9999996423721313,757.7436479330063,651.2568078041077,1.0,762.3937664031982,624.0094840526581,1.0
111,174.9835090637207,360.43598222732544,0.9999997615814209,1647.1476683616638,691.83380420506,0.999998927116394,778.7294127941132,654.6781740188599,0.9999998807907104,756.8854190707207,651.6268342137337,1.0,761.0909543037415,625.687579870224,1.0
112,174.75815534591675,362.87293696403503,0.9999997615814209,1645.7348613739014,690.9138414859772,0.9999994039535522,778.6783239841461,655.581759929657,0.9999998807907104,756.1241285353899,652.1275655478239,1.0,760.9488983154297,625.6905326843262,1.0
113,171.8501699566841,365.56747102737427,0.9999997615814209,1647.2291893959045,687.7525796890259,0.9999983310699463,779.3648118376732,655.8652629852295,0.9999998807907104,756.5609167218208,653.0366653203964,1.0,761.9310903549194,626.8068121671677,1.0
114,173.95241737365723,367.64830255508423,0.9999998807907104,1647.8103818893433,684.345551520586,0.9999984502792358,780.394703835249,656.8261437416077,0.9999998807907104,757.0303426980972,654.1314604282379,1.0,763.0008472800255,628.0390094965696,1.0
115,173.64902889728546,367.7313690185547,0.9999998807907104,1647.2449083328247,679.443297624588,0.9999957084655762,781.7080875635147,656.6708481311798,0.9999998807907104,758.924542427063,654.1502954959869,1.0,763.9607063643634,627.5119977295399,1.0
116,172.2638196349144,368.87977290153503,1.0,1646.8662071228027,680.296392917633,0.9999954700469971,781.8461172580719,656.7414209842682,0.9999998807907104,758.7696015834808,654.4050114154816,1.0,764.4314223825932,628.175386056304,1.0
117,171.2005100250244,375.2496016025543,1.0,1645.9422154426575,679.2200882434845,0.9999979734420776,782.5608539581299,657.1157279014587,0.9999998807907104,758.8430757522583,654.2858533859253,1.0,764.7447201609612,626.9802538156509,1.0
118,171.1683611869812,377.9829602241516,0.9999996423721313,1646.108507156372,673.1593134403229,0.9999994039535522,782.6280586719513,657.6406142711639,0.9999998807907104,758.7917757034302,654.6149814128876,1.0,764.8073746562004,627.9208924025297,1.0
119,170.32496881484985,377.79071855545044,0.9999996423721313,1648.417340040207,671.5207624435425,0.9999990463256836,783.3445618152618,657.8386099338531,0.9999998807907104,759.5847387313843,654.5637273788452,1.0,765.3643519878387,627.2158563137054,1.0
120,170.00714445114136,380.49664285779,0.9999997615814209,1649.794415473938,667.5556569695473,0.9999982118606567,782.3773934841156,656.4968416690826,0.9999998807907104,760.2357831001282,653.4240822792053,1.0,765.6270159482956,627.0897701382637,1.0
121,169.23620796203613,382.8421006202698,0.9999998807907104,1647.2021207809448,665.4167048931122,0.9999985694885254,779.5835243165493,654.7889671325684,0.9999997615814209,756.9801856279373,643.8823331668973,1.0,770.093176484108,622.1908292770386,1.0
122,170.62918937206268,382.740355014801,0.9999997615814209,1645.455488204956,661.7134644985199,0.9999977350234985,767.1283106803894,637.3213824033737,1.0,762.0143966674805,617.5946457386017,1.0,778.114536523819,608.5397770404816,1.0
123,168.37049531936646,386.0671067237854,1.0,1646.064344406128,659.8239494860172,0.9999991655349731,771.0832473039627,625.3909215927124,1.0,769.8768575191498,599.5184392929077,1.0,795.7019203603268,597.7806878089905,0.9999992847442627
124,168.40800619125366,389.6660809516907,1.0,1646.4467878341675,659.1225154399872,0.9999996423721313,771.0093656778336,621.2094756364822,1.0,769.8695979118347,595.8010614216328,1.0,796.2698866724968,594.0599235296249,0.9999998807907104
125,170.57782411575317,391.7249674797058,0.9999998807907104,1646.7489972114563,654.3057143688202,0.9999973773956299,770.2661287784576,617.6910719871521,1.0,769.564343214035,591.9999613761902,0.9999997615814209,797.5636365413666,591.7186045646667,0.9999997615814209
126,172.15167979896069,397.4059314727783,0.9999997615814209,1646.7376112937927,656.590003490448,0.9999964237213135,770.1700782775879,616.6080293655396,1.0,769.3338992595673,590.6794781684875,0.9999998807907104,797.5191020965576,590.7954914569855,0.9999994039535522
127,168.7178087234497,396.9478130340576,0.9999997615814209,1646.859380722046,652.2650094926357,0.9999984502792358,769.11802983284,614.7149527072906,1.0,768.3328847885132,589.7987937927246,1.0,793.0581347942352,588.2840639650822,0.9999995231628418
128,169.07055044174194,400.5871276855469,1.0,1646.6042137145996,648.1100077629089,0.9999985694885254,769.1701128482819,614.7046928405762,1.0,766.6517496109009,591.0805063247681,0.9999998807907104,789.7952930927277,588.0841723158956,0.9999998807907104
129,168.5869927406311,402.7556688785553,1.0,1645.3522062301636,647.5856850147247,0.9999978542327881,769.193119764328,615.6740064620972,1.0,766.3935267925262,592.2253201007843,1.0,789.4669843912125,589.6943029165268,1.0
130,170.4067645072937,402.3376384973526,1.0,1646.6508145332336,644.1176832169294,0.9999996423721313,768.212005853653,615.7974376678467,1.0,765.4694395065308,592.3550479412079,1.0,788.4083884060383,591.1537094116211,0.9999998807907104
131,167.8195095062256,404.8642432689667,1.0,1647.7145700454712,639.6878108978271,0.9999991655349731,768.0194697380066,617.3806772232056,0.9999998807907104,765.6901507377625,593.1109263896942,1.0,789.0264784097672,592.0577487945557,1.0
132,168.56631755828857,406.07132935523987,1.0,1646.7880358695984,637.0666363239288,0.9999988079071045,768.1477336883545,617.3002676963806,1.0,766.373132944107,593.9002950191498,1.0,789.6391514539719,592.3794689178467,1.0
133,166.93193531036377,406.42799401283264,1.0,1646.2716526985168,633.5265414714813,0.9999986886978149,767.8834981918335,617.3896069526672,0.9999998807907104,766.3972923755646,594.103196978569,1.0,789.1116615533829,592.958425283432,1.0
134,168.21332216262817,409.44306898117065,0.9999998807907104,1646.5981302261353,632.7958674430847,0.999997615814209,768.6481719017029,618.7202924489975,1.0,767.2552394866943,594.6734645366669,1.0,790.3219041824341,593.5319836139679,1.0
135,171.7484221458435,410.1397395133972,0.9999995231628418,1647.1166367530823,627.2119327783585,0.9999998807907104,768.9387345314026,618.7981202602386,1.0,768.0308885574341,594.8122487068176,1.0,791.2668564319611,593.4267086982727,1.0
136,169.779465675354,412.6183378100395,0.9999998807907104,1645.7793202400208,626.033155798912,0.9999995231628418,769.4770336151123,617.2943902015686,1.0,767.3397505283356,594.1278991699219,1.0,789.7164134979248,592.6511771678925,1.0
137,168.76866579055786,413.65192198753357,1.0,1646.9138827323914,624.1083371639252,0.9999994039535522,770.4208971261978,617.5916385650635,1.0,768.298406124115,593.6861021518707,1.0,791.4892556667328,592.866785287857,0.9999998807907104
138,170.61303007602692,417.43342876434326,1.0,1646.200397491455,624.9448494911194,0.9999988079071045,770.0668305158615,617.3799204826355,1.0,769.2240993976593,593.4721524715424,1.0,793.2639493942261,592.8167686462402,0.9999997615814209
139,171.12387371063232,420.42022716999054,1.0,1646.3261322975159,621.2180633544922,0.9999960660934448,769.738157749176,616.7303123474121,1.0,767.9838283061981,592.504560470581,0.9999998807907104,792.4413723945618,592.3370156288147,0.9999995231628418
140,169.7737865447998,420.7590514421463,1.0,1646.6203455924988,618.3085219860077,0.9999979734420776,770.0176856517792,616.5110983848572,1.0,767.4616703987122,592.6051342487335,0.9999998807907104,791.8437824249268,591.894446849823,0.9999997615814209
141,167.42239117622375,424.1444911956787,1.0,1644.9963084459305,614.0520315170288,0.9999988079071045,770.1115337610245,617.3539671897888,1.0,768.8364818096161,593.5579175949097,1.0,793.1451964378357,592.940691947937,0.9999997615814209
142,169.82929849624634,424.2514772415161,1.0,1648.780734539032,610.0607750415802,0.9999998807907104,770.216566324234,616.9510431289673,1.0,768.0730509757996,592.6145915985107,0.9999998807907104,792.6012921333313,593.1029326915741,0.9999995231628418
143,168.33043432235718,425.8707995414734,0.9999998807907104,1645.4216556549072,609.0987048149109,0.9999994039535522,770.0350815057755,617.0838732719421,1.0,768.053286075592,593.0211651325226,0.9999998807907104,792.5429439544678,592.9916303157806,0.9999983310699463
144,168.8513855934143,429.23673021793365,0.9999998807907104,1645.6860055923462,600.3616809844971,0.999998927116394,768.0470833778381,617.3414716720581,0.9999998807907104,766.6544523239136,592.8917877674103,0.9999998807907104,792.3643226623535,592.6997454166412,0.999998927116394
145,167.8920156955719,429.39359736442566,1.0,1645.6124101877213,601.4026794433594,0.9999973773956299,768.1353960037231,616.6870079040527,0.9999998807907104,766.6245994567871,592.4603848457336,0.9999998807907104,791.4851574897766,592.6977982521057,0.9999994039535522
146,166.21764159202576,432.26562213897705,1.0,1645.0368679761887,599.1297116279602,0.9999992847442627,769.5740399360657,618.7969708442688,1.0,766.6069757938385,592.7978539466858,0.9999998807907104,788.8252812623978,590.7376379966736,0.9999994039535522
147,167.58805441856384,434.15548288822174,1.0,1645.3813457489014,597.7378984689713,0.9999995231628418,767.1224513053894,616.2720222473145,0.9999998807907104,763.9659396596253,592.9800591468811,1.0,786.1109874248505,591.2298924922943,0.9999998807907104
148,167.9424386024475,435.67502534389496,1.0,1647.7691102027893,594.4843074083328,0.9999998807907104,766.3827738761902,618.3623136281967,0.9999996423721313,763.08396089077,593.8980693817139,1.0,784.5350193977356,591.4574463367462,0.9999995231628418
149,169.8256549835205,438.26017928123474,1.0,1646.8185019493103,593.5664963722229,0.9999994039535522,766.1009256839752,616.9369459152222,0.9999997615814209,761.593502998352,593.6236388683319,1.0,780.9811317324638,590.6890020370483,0.9999996423721313
150,167.7707371711731,442.23665714263916,1.0,1647.5487322807312,588.4238980412483,0.9999980926513672,763.8506231307983,617.2525506019592,0.9999997615814209,760.5192108154297,593.83039021492,1.0,780.0205012224615,590.8847086429596,0.9999995231628418
151,167.66383123397827,442.352924823761,1.0,1647.199372291565,586.0204560756683,0.9999988079071045,763.5945510566235,615.3268687725067,1.0,759.3895943164825,592.8821387290955,1.0,779.8963161483407,590.6403794288635,0.9999991655349731
152,167.13548851013184,444.2447213679552,1.0,1646.083475112915,581.3828107118607,0.9999996423721313,763.0536140799522,614.8307247161865,1.0,759.0106387138367,591.4867618083954,1.0,779.4236098527908,588.6355176568031,0.9999992847442627
153,168.42136669158936,444.99626833200455,1.0,1646.3960871696472,580.3379150032997,0.9999998807907104,763.5295526981354,613.2040437459946,1.0,759.2059864997864,590.2036550045013,1.0,779.4353830218315,587.4934186935425,0.9999996423721313
154,166.7109305858612,446.60433626174927,1.0,1647.9284176826477,579.7049979567528,0.9999998807907104,764.4010573029518,611.7955915778875,1.0,759.8566319942474,589.0688236951828,1.0,780.2511929571629,586.0682392120361,0.9999997615814209
155,166.43981409072876,448.85073614120483,1.0,1647.8337106704712,577.5530931949615,0.9999995231628418,764.6522153019905,611.3343830108643,1.0,760.7263803482056,588.1610825508833,1.0,780.5178324580193,584.7377343177795,0.9999998807907104
156,165.84721684455872,454.57804775238037,1.0,1646.4752163887024,573.4876804351807,0.9999969005584717,765.0728056430817,611.8584657460451,1.0,761.1639533042908,588.5140054225922,1.0,780.1812705546618,584.2982335090637,0.9999998807907104
157,167.79376363754272,453.76989364624023,1.0,1646.6982259750366,570.0158177614212,0.9999978542327881,764.844438791275,612.4959786832333,1.0,761.0177330970764,588.848356127739,1.0,779.8050743937492,584.4651899337769,0.9999998807907104
158,169.10981941223145,457.19845628738403,1.0,1646.0536274909973,569.0210781097412,0.9999957084655762,764.5564810633659,612.3961057364941,1.0,760.9042272567749,589.3343220949173,1.0,779.7534351944923,585.1226677894592,0.9999998807907104
159,166.08079314231873,457.42815256118774,1.0,1647.2525825500488,563.1694365143776,0.9999997615814209,763.8485760837793,611.9100363329053,1.0,759.9955148696899,589.2418510913849,1.0,779.6547195613384,585.3150653839111,0.9999998807907104
160,164.68060302734375,462.18031549453735,1.0,1648.1223480701447,562.0978487730026,0.9999996423721313,764.253998965025,611.6380009353161,1.0,759.7946271896362,589.0654237270355,1.0,779.6802047789097,585.1395964622498,0.9999998807907104
161,163.43708276748657,474.442334651947,0.9999998807907104,1647.796832561493,560.6458268165588,0.9999995231628418,764.4099885225296,611.8169461339712,1.0,760.558057308197,588.9177998304367,1.0,780.6140420436859,584.0615215301514,0.9999998807907104
162,163.09573209285736,487.36329221725464,1.0,1647.1958994865417,557.9375718832016,0.9999961853027344,764.7529863119125,611.3543074727058,1.0,761.2467751502991,588.4786352813244,1.0,779.8779902383685,584.1911234855652,0.9999998807907104
163,160.41906213760376,498.7277544736862,1.0,1646.1903581619263,555.7613556683064,0.9999926090240479,765.6006240844727,611.3346195816994,0.9999998807907104,761.8858690261841,587.542292714119,1.0,780.6368392109871,583.143856048584,1.0
164,163.10124456882477,507.80309146642685,1.0,1645.8925046920776,550.928040266037,0.999998927116394,765.3572789430618,610.0843768119812,1.0,761.8853445053101,586.6059365272522,0.9999998807907104,780.9350395798683,582.9817025661469,0.9999998807907104
165,162.68973457813263,520.6320133209229,1.0,1645.2243466377258,550.5504908561707,0.9999978542327881,766.5335478782654,610.2372604608536,0.9999998807907104,762.202615737915,585.9599361419678,0.9999998807907104,780.8981155157089,582.016489982605,0.9999998807907104
166,162.07993149757385,529.9119582176208,1.0,1645.3086414337158,546.5434116125107,0.9999995231628418,766.8493611812592,610.4476977586746,0.9999997615814209,762.336699962616,586.3085989952087,0.9999998807907104,780.5303251743317,582.4974980354309,1.0
167,159.14327573776245,542.9484012126923,0.9999998807907104,1645.2997016906738,547.27203977108,0.9999980926513672,767.3213930130005,610.9414638280869,0.9999998807907104,763.1911234855652,587.0031839609146,0.9999997615814209,781.7498058080673,582.5436096191406,0.9999998807907104
168,158.99001932144165,555.2175856232643,0.9999996423721313,1644.9354266524315,541.4343957901001,0.9999892711639404,767.4248354434967,611.468100130558,0.9999998807907104,762.8793911933899,587.4369861483574,0.9999998807907104,781.7680684328079,582.9987542629242,0.9999998807907104
169,159.71042346954346,570.0776424407959,0.9999997615814209,1645.8634905815125,544.2161273956299,0.9999973773956299,766.9784090518951,610.5526086091995,0.9999998807907104,762.0684304237366,587.5644697844982,0.9999998807907104,781.0534882545471,583.2568078041077,0.9999998807907104
170,159.96632528305054,582.2229924201965,1.0,1644.3042221963406,535.6659572124481,0.9999983310699463,766.510603427887,611.5804230570793,0.9999998807907104,762.203001499176,588.3217784762383,0.9999998807907104,780.595360159874,584.1526498794556,0.9999997615814209
171,157.87426662445068,591.5021047592163,0.9999997615814209,1644.8328905701637,533.5308476686478,0.9999994039535522,766.7304899692535,612.2843472063541,1.0,762.0638184547424,589.355809211731,0.9999998807907104,780.2864728271961,584.2732253074646,0.9999996423721313
172,158.96129322052002,604.4771081209183,0.9999998807907104,1645.1173872947693,532.2191845625639,0.9999990463256836,766.5789506435394,614.4958057403564,1.0,761.9766373634338,590.4771947860718,0.9999998807907104,781.7926169633865,585.8948359489441,0.9999991655349731
173,159.21626234054565,616.5446453094482,0.9999997615814209,1646.4355182647705,526.8956351280212,0.9999961853027344,766.3326878547668,615.1533348560333,1.0,761.6913166046143,590.9598393440247,0.9999998807907104,780.6474332213402,586.189885020256,0.9999984502792358
174,161.36840438842773,628.6957390904427,1.0,1646.6633248329163,525.2310026884079,0.9999967813491821,765.9512100219727,614.1594347953796,1.0,761.482280254364,590.1746883392334,1.0,780.2346385717392,586.1269626617432,0.9999995231628418
175,159.1688871383667,630.9425735473633,1.0,1644.8306963443756,522.276403427124,0.9999909400939941,765.5094368457794,613.6038956642151,1.0,760.9063181877136,590.8044879436493,1.0,779.7650704830885,586.3358602523804,0.9999995231628418
176,160.75810432434082,629.7565848827362,1.0,1646.663080215454,518.9806966781616,0.9999992847442627,765.5730966329575,614.2499163150787,1.0,761.0847234725952,590.51655626297,1.0,781.2222447395325,586.6013112068176,0.999998927116394
177,161.1865484714508,635.919320628047,1.0,1643.7162659168243,516.7328809499741,0.9999990463256836,765.574635386467,613.764967083931,1.0,760.9639744758606,590.4237112998962,1.0,780.3385298252106,585.7796154022217,0.9999997615814209
178,159.9050416946411,641.0818424224854,1.0,1646.0412225723267,515.3805032968521,0.9999996423721313,766.1385266780853,614.3006093502045,1.0,761.2933053970337,590.9713587760925,0.9999998807907104,780.5777823925018,586.1548161506653,0.9999991655349731
179,160.1977972984314,637.9684340953827,1.0,1644.3291445374489,513.3866920471191,0.9999982118606567,767.3031921386719,614.9794256687164,0.9999998807907104,761.8482704162598,590.4024319648743,0.9999998807907104,780.817332983017,586.2031226158142,0.9999992847442627
180,163.0207515358925,641.1508719921112,1.0,1645.800663948059,509.0647382736206,0.9999969005584717,767.0089483261108,613.474976181984,1.0,762.147310256958,589.9240152835846,1.0,782.1094238758087,585.3638515472412,0.9999974966049194
181,163.0524572134018,639.750848531723,1.0,1645.3910422325134,506.38058066368103,0.9999969005584717,768.386812210083,611.4924610257149,1.0,764.1371507644653,587.4303045272827,0.9999998807907104,782.6813526153564,582.989248752594,1.0
